trip_id,stop_name,scheduled,actual,passengers_on,passengers_off
T0299,Fairfax / Whitworth,2025-10-02 19:07:00,2025-10-02 19:17:00,17,43
T0299,Fairfax / Olympic,2025-10-02 19:08:00,2025-10-02 19:18:00,35,36
T0299,Fairfax / San Vicente,2025-10-02 19:08:00,2025-10-02 19:18:00,14,45
T0299,Fairfax / 8th,2025-10-02 19:09:00,2025-10-02 19:19:00,28,44
T0299,Fairfax / Wilshire,2025-10-02 19:10:00,2025-10-02 19:20:00,34,19
T0299,Fairfax / 6th,2025-10-02 19:10:00,2025-10-02 19:22:00,42,29
T0299,Fairfax / Drexel,2025-10-02 19:11:00,2025-10-02 19:23:00,36,45
T0299,Fairfax / 3rd,2025-10-02 19:12:00,2025-10-02 19:24:00,31,7
T0299,Fairfax / 1st,2025-10-02 19:12:00,2025-10-02 19:24:00,35,40
T0299,Fairfax / Beverly,2025-10-02 19:13:00,2025-10-02 19:26:00,40,6
T0299,Fairfax / Oakwood,2025-10-02 19:14:00,2025-10-02 19:27:00,10,10
T0299,Fairfax / Rosewood,2025-10-02 19:14:00,2025-10-02 19:27:00,35,42
T0299,Fairfax / Melrose,2025-10-02 19:15:00,2025-10-02 19:28:00,0,34
T0300,Washington Fairfax Terminal,2025-10-02 20:00:00,2025-10-02 20:00:00,44,0
T0300,Washington Fairfax Hub,2025-10-02 20:02:00,2025-10-02 20:02:00,28,37
T0300,Fairfax / Venice,2025-10-02 20:03:00,2025-10-02 20:03:00,23,42
T0300,Fairfax / Venice,2025-10-02 20:03:00,2025-10-02 20:03:00,22,29
T0300,Fairfax / 18th,2025-10-02 20:04:00,2025-10-02 20:04:00,30,17
T0300,Fairfax / Airdrome,2025-10-02 20:05:00,2025-10-02 20:09:00,15,29
T0300,Fairfax / Saturn,2025-10-02 20:06:00,2025-10-02 20:12:00,35,17
T0300,Fairfax / Pico,2025-10-02 20:06:00,2025-10-02 20:12:00,12,39
T0300,Fairfax / Whitworth,2025-10-02 20:07:00,2025-10-02 20:13:00,31,36
T0300,Fairfax / Olympic,2025-10-02 20:08:00,2025-10-02 20:16:00,24,20
T0300,Fairfax / San Vicente,2025-10-02 20:08:00,2025-10-02 20:16:00,44,22
T0300,Fairfax / 8th,2025-10-02 20:09:00,2025-10-02 20:17:00,28,7
T0300,Fairfax / Wilshire,2025-10-02 20:10:00,2025-10-02 20:18:00,40,31
T0300,Fairfax / 6th,2025-10-02 20:10:00,2025-10-02 20:18:00,40,27
T0300,Fairfax / Drexel,2025-10-02 20:11:00,2025-10-02 20:19:00,48,30
T0300,Fairfax / 3rd,2025-10-02 20:12:00,2025-10-02 20:21:00,38,36
T0300,Fairfax / 1st,2025-10-02 20:12:00,2025-10-02 20:21:00,14,10
T0300,Fairfax / Beverly,2025-10-02 20:13:00,2025-10-02 20:25:00,30,11
T0300,Fairfax / Oakwood,2025-10-02 20:14:00,2025-10-02 20:26:00,27,8
T0300,Fairfax / Rosewood,2025-10-02 20:14:00,2025-10-02 20:26:00,22,7
T0300,Fairfax / Melrose,2025-10-02 20:15:00,2025-10-02 20:28:00,0,15
T0301,Alameda / 6th Layover,2025-10-02 06:00:00,2025-10-02 06:00:00,39,0
T0301,Central / 6th,2025-10-02 06:03:00,2025-10-02 06:03:00,40,40
T0301,5th / San Pedro,2025-10-02 06:05:00,2025-10-02 06:05:00,47,22
T0301,5th / Main,2025-10-02 06:07:00,2025-10-02 06:07:00,18,18
T0301,5th / Broadway,2025-10-02 06:08:00,2025-10-02 06:08:00,32,34
T0301,5th / Grand,2025-10-02 06:10:00,2025-10-02 06:10:00,45,25
T0301,6th / Witmer,2025-10-02 06:14:00,2025-10-02 06:14:00,31,31
T0301,Wilshire / Alvarado,2025-10-02 06:18:00,2025-10-02 06:18:00,32,10
T0301,Wilshire / Coronado,2025-10-02 06:21:00,2025-10-02 06:22:00,37,11
T0301,Wilshire / Vermont,2025-10-02 06:24:00,2025-10-02 06:25:00,19,42
T0301,Wilshire / Normandie,2025-10-02 06:27:00,2025-10-02 06:28:00,13,16
T0301,Wilshire / Western,2025-10-02 06:29:00,2025-10-02 06:30:00,47,31
T0301,Wilshire / Crenshaw,2025-10-02 06:32:00,2025-10-02 06:33:00,39,33
T0301,Wilshire / La Brea,2025-10-02 06:39:00,2025-10-02 06:40:00,37,39
T0301,Wilshire / Cloverdale,2025-10-02 06:40:00,2025-10-02 06:41:00,15,34
T0301,Wilshire / Fairfax,2025-10-02 06:44:00,2025-10-02 06:45:00,38,42
T0301,Wilshire / Crescent Heights,2025-10-02 06:45:00,2025-10-02 06:50:00,43,8
T0301,Wilshire / Willaman,2025-10-02 06:51:00,2025-10-02 06:59:00,38,7
T0301,Wilshire / Robertson,2025-10-02 06:52:00,2025-10-02 07:00:00,14,23
T0301,Wilshire / Rexford,2025-10-02 06:56:00,2025-10-02 07:04:00,24,44
T0301,Wilshire / Rodeo,2025-10-02 06:58:00,2025-10-02 07:06:00,0,16
T0302,Alameda / 6th Layover,2025-10-02 07:00:00,2025-10-02 07:00:00,29,0
T0302,Central / 6th,2025-10-02 07:03:00,2025-10-02 07:03:00,47,37
T0302,5th / San Pedro,2025-10-02 07:05:00,2025-10-02 07:05:00,15,7
T0302,5th / Main,2025-10-02 07:07:00,2025-10-02 07:07:00,38,37
T0302,5th / Broadway,2025-10-02 07:08:00,2025-10-02 07:08:00,35,7
T0302,5th / Grand,2025-10-02 07:10:00,2025-10-02 07:12:00,35,10
T0302,6th / Witmer,2025-10-02 07:14:00,2025-10-02 07:16:00,13,30
T0302,Wilshire / Alvarado,2025-10-02 07:18:00,2025-10-02 07:20:00,30,23
T0302,Wilshire / Coronado,2025-10-02 07:21:00,2025-10-02 07:24:00,13,28
T0302,Wilshire / Vermont,2025-10-02 07:24:00,2025-10-02 07:27:00,37,9
T0302,Wilshire / Normandie,2025-10-02 07:27:00,2025-10-02 07:31:00,41,35
T0302,Wilshire / Western,2025-10-02 07:29:00,2025-10-02 07:33:00,45,31
T0302,Wilshire / Crenshaw,2025-10-02 07:32:00,2025-10-02 07:36:00,33,5
T0302,Wilshire / La Brea,2025-10-02 07:39:00,2025-10-02 07:43:00,39,11
T0302,Wilshire / Cloverdale,2025-10-02 07:40:00,2025-10-02 07:44:00,43,9
T0302,Wilshire / Fairfax,2025-10-02 07:44:00,2025-10-02 07:48:00,32,33
T0302,Wilshire / Crescent Heights,2025-10-02 07:45:00,2025-10-02 07:53:00,12,15
T0302,Wilshire / Willaman,2025-10-02 07:51:00,2025-10-02 08:01:00,39,22
T0302,Wilshire / Robertson,2025-10-02 07:52:00,2025-10-02 08:02:00,44,41
T0302,Wilshire / Rexford,2025-10-02 07:56:00,2025-10-02 08:08:00,17,19
T0302,Wilshire / Rodeo,2025-10-02 07:58:00,2025-10-02 08:11:00,0,21
T0303,Alameda / 6th Layover,2025-10-02 08:00:00,2025-10-02 08:00:00,28,0
T0303,Central / 6th,2025-10-02 08:03:00,2025-10-02 08:05:00,46,36
T0303,5th / San Pedro,2025-10-02 08:05:00,2025-10-02 08:07:00,32,16
T0303,5th / Main,2025-10-02 08:07:00,2025-10-02 08:09:00,43,30
T0303,5th / Broadway,2025-10-02 08:08:00,2025-10-02 08:10:00,20,11
T0303,5th / Grand,2025-10-02 08:10:00,2025-10-02 08:12:00,14,14
T0303,6th / Witmer,2025-10-02 08:14:00,2025-10-02 08:16:00,34,28
T0303,Wilshire / Alvarado,2025-10-02 08:18:00,2025-10-02 08:20:00,26,18
T0303,Wilshire / Coronado,2025-10-02 08:21:00,2025-10-02 08:23:00,42,37
T0303,Wilshire / Vermont,2025-10-02 08:24:00,2025-10-02 08:26:00,32,14
T0303,Wilshire / Normandie,2025-10-02 08:27:00,2025-10-02 08:29:00,19,40
T0303,Wilshire / Western,2025-10-02 08:29:00,2025-10-02 08:33:00,45,33
T0303,Wilshire / Crenshaw,2025-10-02 08:32:00,2025-10-02 08:39:00,23,12
T0303,Wilshire / La Brea,2025-10-02 08:39:00,2025-10-02 08:48:00,32,6
T0303,Wilshire / Cloverdale,2025-10-02 08:40:00,2025-10-02 08:50:00,42,26
T0303,Wilshire / Fairfax,2025-10-02 08:44:00,2025-10-02 08:54:00,20,13
T0303,Wilshire / Crescent Heights,2025-10-02 08:45:00,2025-10-02 08:55:00,23,6
T0303,Wilshire / Willaman,2025-10-02 08:51:00,2025-10-02 09:03:00,49,39
T0303,Wilshire / Robertson,2025-10-02 08:52:00,2025-10-02 09:04:00,46,25
T0303,Wilshire / Rexford,2025-10-02 08:56:00,2025-10-02 09:08:00,23,39
T0303,Wilshire / Rodeo,2025-10-02 08:58:00,2025-10-02 09:12:00,0,22
T0304,Alameda / 6th Layover,2025-10-02 09:00:00,2025-10-02 09:00:00,16,0
T0304,Central / 6th,2025-10-02 09:03:00,2025-10-02 09:03:00,21,15
T0304,5th / San Pedro,2025-10-02 09:05:00,2025-10-02 09:05:00,43,33
T0304,5th / Main,2025-10-02 09:07:00,2025-10-02 09:07:00,44,6
T0304,5th / Broadway,2025-10-02 09:08:00,2025-10-02 09:12:00,36,10
T0304,5th / Grand,2025-10-02 09:10:00,2025-10-02 09:14:00,25,32
T0304,6th / Witmer,2025-10-02 09:14:00,2025-10-02 09:18:00,19,7
T0304,Wilshire / Alvarado,2025-10-02 09:18:00,2025-10-02 09:22:00,41,18
T0304,Wilshire / Coronado,2025-10-02 09:21:00,2025-10-02 09:25:00,10,6
T0304,Wilshire / Vermont,2025-10-02 09:24:00,2025-10-02 09:30:00,22,19
T0304,Wilshire / Normandie,2025-10-02 09:27:00,2025-10-02 09:33:00,24,25
T0304,Wilshire / Western,2025-10-02 09:29:00,2025-10-02 09:35:00,45,29
T0304,Wilshire / Crenshaw,2025-10-02 09:32:00,2025-10-02 09:39:00,42,10
T0304,Wilshire / La Brea,2025-10-02 09:39:00,2025-10-02 09:46:00,41,44
T0304,Wilshire / Cloverdale,2025-10-02 09:40:00,2025-10-02 09:47:00,26,33
T0304,Wilshire / Fairfax,2025-10-02 09:44:00,2025-10-02 09:51:00,19,19
T0304,Wilshire / Crescent Heights,2025-10-02 09:45:00,2025-10-02 09:53:00,42,34
T0304,Wilshire / Willaman,2025-10-02 09:51:00,2025-10-02 10:01:00,19,5
T0304,Wilshire / Robertson,2025-10-02 09:52:00,2025-10-02 10:06:00,45,40
T0304,Wilshire / Rexford,2025-10-02 09:56:00,2025-10-02 10:10:00,17,37
T0304,Wilshire / Rodeo,2025-10-02 09:58:00,2025-10-02 10:12:00,0,24
T0305,Alameda / 6th Layover,2025-10-02 10:00:00,2025-10-02 10:00:00,38,0
T0305,Central / 6th,2025-10-02 10:03:00,2025-10-02 10:03:00,37,41
T0305,5th / San Pedro,2025-10-02 10:05:00,2025-10-02 10:05:00,23,30
T0305,5th / Main,2025-10-02 10:07:00,2025-10-02 10:07:00,30,35
T0305,5th / Broadway,2025-10-02 10:08:00,2025-10-02 10:08:00,42,6
T0305,5th / Grand,2025-10-02 10:10:00,2025-10-02 10:10:00,41,33
T0305,6th / Witmer,2025-10-02 10:14:00,2025-10-02 10:14:00,47,22
T0305,Wilshire / Alvarado,2025-10-02 10:18:00,2025-10-02 10:18:00,13,29
T0305,Wilshire / Coronado,2025-10-02 10:21:00,2025-10-02 10:21:00,42,28
T0305,Wilshire / Vermont,2025-10-02 10:24:00,2025-10-02 10:24:00,28,33
T0305,Wilshire / Normandie,2025-10-02 10:27:00,2025-10-02 10:27:00,34,29
T0305,Wilshire / Western,2025-10-02 10:29:00,2025-10-02 10:29:00,38,38
T0305,Wilshire / Crenshaw,2025-10-02 10:32:00,2025-10-02 10:32:00,29,41
T0305,Wilshire / La Brea,2025-10-02 10:39:00,2025-10-02 10:42:00,48,15
T0305,Wilshire / Cloverdale,2025-10-02 10:40:00,2025-10-02 10:43:00,26,23
T0305,Wilshire / Fairfax,2025-10-02 10:44:00,2025-10-02 10:47:00,18,44
T0305,Wilshire / Crescent Heights,2025-10-02 10:45:00,2025-10-02 10:48:00,19,21
T0305,Wilshire / Willaman,2025-10-02 10:51:00,2025-10-02 10:56:00,14,24
T0305,Wilshire / Robertson,2025-10-02 10:52:00,2025-10-02 10:57:00,31,25
T0305,Wilshire / Rexford,2025-10-02 10:56:00,2025-10-02 11:01:00,15,13
T0305,Wilshire / Rodeo,2025-10-02 10:58:00,2025-10-02 11:05:00,0,18
T0306,Alameda / 6th Layover,2025-10-02 11:00:00,2025-10-02 11:00:00,38,0
T0306,Central / 6th,2025-10-02 11:03:00,2025-10-02 11:03:00,49,12
T0306,5th / San Pedro,2025-10-02 11:05:00,2025-10-02 11:05:00,10,16
T0306,5th / Main,2025-10-02 11:07:00,2025-10-02 11:07:00,22,11
T0306,5th / Broadway,2025-10-02 11:08:00,2025-10-02 11:08:00,38,19
T0306,5th / Grand,2025-10-02 11:10:00,2025-10-02 11:11:00,17,26
T0306,6th / Witmer,2025-10-02 11:14:00,2025-10-02 11:15:00,16,22
T0306,Wilshire / Alvarado,2025-10-02 11:18:00,2025-10-02 11:19:00,42,10
T0306,Wilshire / Coronado,2025-10-02 11:21:00,2025-10-02 11:22:00,19,29
T0306,Wilshire / Vermont,2025-10-02 11:24:00,2025-10-02 11:25:00,35,43
T0306,Wilshire / Normandie,2025-10-02 11:27:00,2025-10-02 11:28:00,32,24
T0306,Wilshire / Western,2025-10-02 11:29:00,2025-10-02 11:34:00,18,38
T0306,Wilshire / Crenshaw,2025-10-02 11:32:00,2025-10-02 11:37:00,46,27
T0306,Wilshire / La Brea,2025-10-02 11:39:00,2025-10-02 11:44:00,47,11
T0306,Wilshire / Cloverdale,2025-10-02 11:40:00,2025-10-02 11:45:00,14,36
T0306,Wilshire / Fairfax,2025-10-02 11:44:00,2025-10-02 11:49:00,11,15
T0306,Wilshire / Crescent Heights,2025-10-02 11:45:00,2025-10-02 11:51:00,18,9
T0306,Wilshire / Willaman,2025-10-02 11:51:00,2025-10-02 11:57:00,23,25
T0306,Wilshire / Robertson,2025-10-02 11:52:00,2025-10-02 11:58:00,22,18
T0306,Wilshire / Rexford,2025-10-02 11:56:00,2025-10-02 12:02:00,18,20
T0306,Wilshire / Rodeo,2025-10-02 11:58:00,2025-10-02 12:04:00,0,31
T0307,Alameda / 6th Layover,2025-10-02 12:00:00,2025-10-02 12:00:00,17,0
T0307,Central / 6th,2025-10-02 12:03:00,2025-10-02 12:03:00,19,24
T0307,5th / San Pedro,2025-10-02 12:05:00,2025-10-02 12:10:00,11,24
T0307,5th / Main,2025-10-02 12:07:00,2025-10-02 12:12:00,21,39
T0307,5th / Broadway,2025-10-02 12:08:00,2025-10-02 12:13:00,40,18
T0307,5th / Grand,2025-10-02 12:10:00,2025-10-02 12:18:00,28,34
T0307,6th / Witmer,2025-10-02 12:14:00,2025-10-02 12:22:00,48,27
T0307,Wilshire / Alvarado,2025-10-02 12:18:00,2025-10-02 12:31:00,42,38
T0307,Wilshire / Coronado,2025-10-02 12:21:00,2025-10-02 12:34:00,14,27
T0307,Wilshire / Vermont,2025-10-02 12:24:00,2025-10-02 12:37:00,20,17
T0307,Wilshire / Normandie,2025-10-02 12:27:00,2025-10-02 12:40:00,47,18
T0307,Wilshire / Western,2025-10-02 12:29:00,2025-10-02 12:42:00,42,28
T0307,Wilshire / Crenshaw,2025-10-02 12:32:00,2025-10-02 12:45:00,42,44
T0307,Wilshire / La Brea,2025-10-02 12:39:00,2025-10-02 12:52:00,10,43
T0307,Wilshire / Cloverdale,2025-10-02 12:40:00,2025-10-02 12:53:00,45,10
T0307,Wilshire / Fairfax,2025-10-02 12:44:00,2025-10-02 12:57:00,15,44
T0307,Wilshire / Crescent Heights,2025-10-02 12:45:00,2025-10-02 12:58:00,24,35
T0307,Wilshire / Willaman,2025-10-02 12:51:00,2025-10-02 13:04:00,47,26
T0307,Wilshire / Robertson,2025-10-02 12:52:00,2025-10-02 13:05:00,31,15
T0307,Wilshire / Rexford,2025-10-02 12:56:00,2025-10-02 13:11:00,35,12
T0307,Wilshire / Rodeo,2025-10-02 12:58:00,2025-10-02 13:13:00,0,22
T0308,Alameda / 6th Layover,2025-10-02 13:00:00,2025-10-02 13:00:00,38,0
T0308,Central / 6th,2025-10-02 13:03:00,2025-10-02 13:03:00,19,44
T0308,5th / San Pedro,2025-10-02 13:05:00,2025-10-02 13:05:00,47,11
T0308,5th / Main,2025-10-02 13:07:00,2025-10-02 13:07:00,30,40
T0308,5th / Broadway,2025-10-02 13:08:00,2025-10-02 13:08:00,27,38
T0308,5th / Grand,2025-10-02 13:10:00,2025-10-02 13:12:00,42,31
T0308,6th / Witmer,2025-10-02 13:14:00,2025-10-02 13:16:00,19,13
T0308,Wilshire / Alvarado,2025-10-02 13:18:00,2025-10-02 13:20:00,45,9
T0308,Wilshire / Coronado,2025-10-02 13:21:00,2025-10-02 13:26:00,40,5
T0308,Wilshire / Vermont,2025-10-02 13:24:00,2025-10-02 13:29:00,25,31
T0308,Wilshire / Normandie,2025-10-02 13:27:00,2025-10-02 13:32:00,32,39
T0308,Wilshire / Western,2025-10-02 13:29:00,2025-10-02 13:36:00,13,23
T0308,Wilshire / Crenshaw,2025-10-02 13:32:00,2025-10-02 13:39:00,25,20
T0308,Wilshire / La Brea,2025-10-02 13:39:00,2025-10-02 13:47:00,27,35
T0308,Wilshire / Cloverdale,2025-10-02 13:40:00,2025-10-02 13:48:00,36,42
T0308,Wilshire / Fairfax,2025-10-02 13:44:00,2025-10-02 13:52:00,14,24
T0308,Wilshire / Crescent Heights,2025-10-02 13:45:00,2025-10-02 13:53:00,32,8
T0308,Wilshire / Willaman,2025-10-02 13:51:00,2025-10-02 13:59:00,37,24
T0308,Wilshire / Robertson,2025-10-02 13:52:00,2025-10-02 14:00:00,46,26
T0308,Wilshire / Rexford,2025-10-02 13:56:00,2025-10-02 14:04:00,28,22
T0308,Wilshire / Rodeo,2025-10-02 13:58:00,2025-10-02 14:06:00,0,39
T0309,Alameda / 6th Layover,2025-10-02 14:00:00,2025-10-02 14:00:00,16,0
T0309,Central / 6th,2025-10-02 14:03:00,2025-10-02 14:03:00,34,36
T0309,5th / San Pedro,2025-10-02 14:05:00,2025-10-02 14:05:00,39,41
T0309,5th / Main,2025-10-02 14:07:00,2025-10-02 14:08:00,43,12
T0309,5th / Broadway,2025-10-02 14:08:00,2025-10-02 14:09:00,22,29
T0309,5th / Grand,2025-10-02 14:10:00,2025-10-02 14:11:00,17,13
T0309,6th / Witmer,2025-10-02 14:14:00,2025-10-02 14:15:00,11,11
T0309,Wilshire / Alvarado,2025-10-02 14:18:00,2025-10-02 14:19:00,31,36
T0309,Wilshire / Coronado,2025-10-02 14:21:00,2025-10-02 14:22:00,15,6
T0309,Wilshire / Vermont,2025-10-02 14:24:00,2025-10-02 14:25:00,49,8
T0309,Wilshire / Normandie,2025-10-02 14:27:00,2025-10-02 14:28:00,28,7
T0309,Wilshire / Western,2025-10-02 14:29:00,2025-10-02 14:33:00,13,6
T0309,Wilshire / Crenshaw,2025-10-02 14:32:00,2025-10-02 14:36:00,20,24
T0309,Wilshire / La Brea,2025-10-02 14:39:00,2025-10-02 14:43:00,24,29
T0309,Wilshire / Cloverdale,2025-10-02 14:40:00,2025-10-02 14:44:00,12,41
T0309,Wilshire / Fairfax,2025-10-02 14:44:00,2025-10-02 14:48:00,32,36
T0309,Wilshire / Crescent Heights,2025-10-02 14:45:00,2025-10-02 14:49:00,33,15
T0309,Wilshire / Willaman,2025-10-02 14:51:00,2025-10-02 14:55:00,18,22
T0309,Wilshire / Robertson,2025-10-02 14:52:00,2025-10-02 14:56:00,13,22
T0309,Wilshire / Rexford,2025-10-02 14:56:00,2025-10-02 15:05:00,12,44
T0309,Wilshire / Rodeo,2025-10-02 14:58:00,2025-10-02 15:07:00,0,40
T0310,Alameda / 6th Layover,2025-10-02 15:00:00,2025-10-02 15:00:00,41,0
T0310,Central / 6th,2025-10-02 15:03:00,2025-10-02 15:03:00,26,24
T0310,5th / San Pedro,2025-10-02 15:05:00,2025-10-02 15:05:00,18,19
T0310,5th / Main,2025-10-02 15:07:00,2025-10-02 15:12:00,18,20
T0310,5th / Broadway,2025-10-02 15:08:00,2025-10-02 15:13:00,46,30
T0310,5th / Grand,2025-10-02 15:10:00,2025-10-02 15:15:00,35,12
T0310,6th / Witmer,2025-10-02 15:14:00,2025-10-02 15:19:00,33,37
T0310,Wilshire / Alvarado,2025-10-02 15:18:00,2025-10-02 15:23:00,35,23
T0310,Wilshire / Coronado,2025-10-02 15:21:00,2025-10-02 15:26:00,29,44
T0310,Wilshire / Vermont,2025-10-02 15:24:00,2025-10-02 15:29:00,10,34
T0310,Wilshire / Normandie,2025-10-02 15:27:00,2025-10-02 15:34:00,48,31
T0310,Wilshire / Western,2025-10-02 15:29:00,2025-10-02 15:36:00,40,18
T0310,Wilshire / Crenshaw,2025-10-02 15:32:00,2025-10-02 15:40:00,10,38
T0310,Wilshire / La Brea,2025-10-02 15:39:00,2025-10-02 15:47:00,40,8
T0310,Wilshire / Cloverdale,2025-10-02 15:40:00,2025-10-02 15:48:00,26,6
T0310,Wilshire / Fairfax,2025-10-02 15:44:00,2025-10-02 15:52:00,46,28
T0310,Wilshire / Crescent Heights,2025-10-02 15:45:00,2025-10-02 15:53:00,49,14
T0310,Wilshire / Willaman,2025-10-02 15:51:00,2025-10-02 16:01:00,13,7
T0310,Wilshire / Robertson,2025-10-02 15:52:00,2025-10-02 16:02:00,33,34
T0310,Wilshire / Rexford,2025-10-02 15:56:00,2025-10-02 16:06:00,39,41
T0310,Wilshire / Rodeo,2025-10-02 15:58:00,2025-10-02 16:08:00,0,30
T0311,Alameda / 6th Layover,2025-10-02 16:00:00,2025-10-02 16:00:00,50,0
T0311,Central / 6th,2025-10-02 16:03:00,2025-10-02 16:04:00,13,14
T0311,5th / San Pedro,2025-10-02 16:05:00,2025-10-02 16:08:00,10,17
T0311,5th / Main,2025-10-02 16:07:00,2025-10-02 16:12:00,30,12
T0311,5th / Broadway,2025-10-02 16:08:00,2025-10-02 16:13:00,25,14
T0311,5th / Grand,2025-10-02 16:10:00,2025-10-02 16:20:00,47,44
T0311,6th / Witmer,2025-10-02 16:14:00,2025-10-02 16:24:00,20,28
T0311,Wilshire / Alvarado,2025-10-02 16:18:00,2025-10-02 16:29:00,38,37
T0311,Wilshire / Coronado,2025-10-02 16:21:00,2025-10-02 16:32:00,24,14
T0311,Wilshire / Vermont,2025-10-02 16:24:00,2025-10-02 16:35:00,15,29
T0311,Wilshire / Normandie,2025-10-02 16:27:00,2025-10-02 16:38:00,37,16
T0311,Wilshire / Western,2025-10-02 16:29:00,2025-10-02 16:40:00,17,20
T0311,Wilshire / Crenshaw,2025-10-02 16:32:00,2025-10-02 16:43:00,42,13
T0311,Wilshire / La Brea,2025-10-02 16:39:00,2025-10-02 16:50:00,27,44
T0311,Wilshire / Cloverdale,2025-10-02 16:40:00,2025-10-02 16:53:00,40,44
T0311,Wilshire / Fairfax,2025-10-02 16:44:00,2025-10-02 16:57:00,35,31
T0311,Wilshire / Crescent Heights,2025-10-02 16:45:00,2025-10-02 17:00:00,20,11
T0311,Wilshire / Willaman,2025-10-02 16:51:00,2025-10-02 17:08:00,50,42
T0311,Wilshire / Robertson,2025-10-02 16:52:00,2025-10-02 17:11:00,46,18
T0311,Wilshire / Rexford,2025-10-02 16:56:00,2025-10-02 17:15:00,22,24
T0311,Wilshire / Rodeo,2025-10-02 16:58:00,2025-10-02 17:17:00,0,6
T0312,Alameda / 6th Layover,2025-10-02 17:00:00,2025-10-02 17:00:00,46,0
T0312,Central / 6th,2025-10-02 17:03:00,2025-10-02 17:05:00,41,11
T0312,5th / San Pedro,2025-10-02 17:05:00,2025-10-02 17:12:00,38,16
T0312,5th / Main,2025-10-02 17:07:00,2025-10-02 17:14:00,26,38
T0312,5th / Broadway,2025-10-02 17:08:00,2025-10-02 17:15:00,42,42
T0312,5th / Grand,2025-10-02 17:10:00,2025-10-02 17:20:00,21,29
T0312,6th / Witmer,2025-10-02 17:14:00,2025-10-02 17:24:00,14,44
T0312,Wilshire / Alvarado,2025-10-02 17:18:00,2025-10-02 17:28:00,34,43
T0312,Wilshire / Coronado,2025-10-02 17:21:00,2025-10-02 17:35:00,30,34
T0312,Wilshire / Vermont,2025-10-02 17:24:00,2025-10-02 17:38:00,50,11
T0312,Wilshire / Normandie,2025-10-02 17:27:00,2025-10-02 17:41:00,10,9
T0312,Wilshire / Western,2025-10-02 17:29:00,2025-10-02 17:43:00,46,32
T0312,Wilshire / Crenshaw,2025-10-02 17:32:00,2025-10-02 17:47:00,16,38
T0312,Wilshire / La Brea,2025-10-02 17:39:00,2025-10-02 17:54:00,10,12
T0312,Wilshire / Cloverdale,2025-10-02 17:40:00,2025-10-02 17:59:00,40,33
T0312,Wilshire / Fairfax,2025-10-02 17:44:00,2025-10-02 18:03:00,22,9
T0312,Wilshire / Crescent Heights,2025-10-02 17:45:00,2025-10-02 18:08:00,12,15
T0312,Wilshire / Willaman,2025-10-02 17:51:00,2025-10-02 18:18:00,13,33
T0312,Wilshire / Robertson,2025-10-02 17:52:00,2025-10-02 18:19:00,25,5
T0312,Wilshire / Rexford,2025-10-02 17:56:00,2025-10-02 18:24:00,17,41
T0312,Wilshire / Rodeo,2025-10-02 17:58:00,2025-10-02 18:26:00,0,12
T0313,Alameda / 6th Layover,2025-10-02 18:00:00,2025-10-02 18:00:00,37,0
T0313,Central / 6th,2025-10-02 18:03:00,2025-10-02 18:05:00,13,34
T0313,5th / San Pedro,2025-10-02 18:05:00,2025-10-02 18:07:00,38,41
T0313,5th / Main,2025-10-02 18:07:00,2025-10-02 18:09:00,48,27
T0313,5th / Broadway,2025-10-02 18:08:00,2025-10-02 18:10:00,47,10
T0313,5th / Grand,2025-10-02 18:10:00,2025-10-02 18:12:00,10,30
T0313,6th / Witmer,2025-10-02 18:14:00,2025-10-02 18:20:00,45,17
T0313,Wilshire / Alvarado,2025-10-02 18:18:00,2025-10-02 18:24:00,30,12
T0313,Wilshire / Coronado,2025-10-02 18:21:00,2025-10-02 18:27:00,26,35
T0313,Wilshire / Vermont,2025-10-02 18:24:00,2025-10-02 18:30:00,47,38
T0313,Wilshire / Normandie,2025-10-02 18:27:00,2025-10-02 18:33:00,30,17
T0313,Wilshire / Western,2025-10-02 18:29:00,2025-10-02 18:35:00,42,32
T0313,Wilshire / Crenshaw,2025-10-02 18:32:00,2025-10-02 18:38:00,38,5
T0313,Wilshire / La Brea,2025-10-02 18:39:00,2025-10-02 18:45:00,47,30
T0313,Wilshire / Cloverdale,2025-10-02 18:40:00,2025-10-02 18:51:00,37,21
T0313,Wilshire / Fairfax,2025-10-02 18:44:00,2025-10-02 18:55:00,39,33
T0313,Wilshire / Crescent Heights,2025-10-02 18:45:00,2025-10-02 18:56:00,48,41
T0313,Wilshire / Willaman,2025-10-02 18:51:00,2025-10-02 19:02:00,24,8
T0313,Wilshire / Robertson,2025-10-02 18:52:00,2025-10-02 19:04:00,14,18
T0313,Wilshire / Rexford,2025-10-02 18:56:00,2025-10-02 19:08:00,28,34
T0313,Wilshire / Rodeo,2025-10-02 18:58:00,2025-10-02 19:10:00,0,7
T0314,Alameda / 6th Layover,2025-10-02 19:00:00,2025-10-02 19:00:00,24,0
T0314,Central / 6th,2025-10-02 19:03:00,2025-10-02 19:03:00,43,35
T0314,5th / San Pedro,2025-10-02 19:05:00,2025-10-02 19:05:00,43,42
T0314,5th / Main,2025-10-02 19:07:00,2025-10-02 19:09:00,15,27
T0314,5th / Broadway,2025-10-02 19:08:00,2025-10-02 19:10:00,14,38
T0314,5th / Grand,2025-10-02 19:10:00,2025-10-02 19:12:00,33,7
T0314,6th / Witmer,2025-10-02 19:14:00,2025-10-02 19:18:00,43,22
